,date,user_id,text,like,tag,pp_text,like_point
518,2016-09-19T11:13:57.000Z,2summer_pm72,39♪じゃHOT SPICYは自信もってお嫁に出すわ〜😊,203주답글 달기,,39 HOT SPICY,0
519,2016-09-19T11:13:57.000Z,donnawoo0430,@2summer_pm72 えぇ、どうぞ♫,203주답글 달기,,2summer pm72,0
520,2019-10-26T18:11:49.000Z,seamanchips,"We’re so happy the promising young people, love our seaweed chips.Scouts honor !📸 Susan Holdt#SeaManSeaweedChips#NoPlasticInTheOceans#TrangTilTang#SeaManChips#SeaweedCrisps",34,,We re so happy the promising young peoplelove our seaweed chips Scouts honorSusan Holdt SeaManSeaweedChips NoPlasticInTheOceans TrangTilTang SeaManChips SeaweedCrisps,34
521,2017-12-22T13:46:34.000Z,jasmine_jbh,映画MASTERの中でチン会長が食べてたスナック菓子、教えていただいたので買ってみた❣️.おすすめしてたホットスパイシー味が一番美味しい😋辛いけど美味い〜😋リピ決定👍ハニー🍯もあったけど甘いのは苦手なのでパス😅.#マスター #MASTER #마스터 #movie #영화 #이병헌 #LeeByungHun #ByungHunLee #イビョンホン#seaweedcrisps #김스낵 #bbgo #스낵#エリック #바베큐맛 #bbq🍖 #バーベキュー味#핫스파이시 #hotspaicy #ホットスパイシー #오리지널 #original #オリジナル,45,#MASTER #movie #LeeByungHun #ByungHunLee #seaweedcrisps #bbgo #bbq #hotspaicy #original,MASTER MASTER movie LeeByungHunByungHunLee seaweedcrisps bbgo bbqhotspaicyoriginal,45
522,2017-12-22T13:46:34.000Z,grillsidekick,@jasmine_jbh that looks amazing! Keep up the good work! 😀,137주좋아요 1개답글 달기,,jasmine jbh that looks amazingKeep up the good work, 1
523,2017-12-22T13:46:34.000Z,daesun1202,のり？,137주좋아요 1개답글 달기,,, 1
524,2017-12-22T13:46:34.000Z,chucksflavortrain,Nice 🔥🔥🔥🔥,137주좋아요 1개답글 달기,,Nice, 1
525,2017-12-22T13:46:34.000Z,hwayoung_0429,마스터진회장님~~~~~~~~김스낵ㅠㅠ어머나ㅠ,137주좋아요 1개답글 달기,,, 1
526,2017-12-22T13:46:34.000Z,hwayoung_0429,ㅠㅠ우리마스터진회장님~~~~~~,137주좋아요 1개답글 달기,,, 1
527,2017-12-22T13:46:34.000Z,ishiichan0130,まさかのエリックの名前（笑）💕,137주좋아요 1개답글 달기,,, 1
528,2017-12-22T13:46:34.000Z,usa87kei,私、韓国行くと何故かこれ買ってたから嬉しい〜😆💕美味しいよね😋,137주답글 달기,,,0
529,2018-02-04T02:51:11.000Z,greenbom_healthy,วันนี้ร้าน @greenbom_healthyเปิดให้บริการตามปกตินะค้า🙏🙏 เปิดกันถึง 3ทุ่มเลยค่า อย่าลืมแวะมาหากันบ้างน้า 🙏🙏ขนมเรายังเต็มตู้เหมือนเดิมค่ะ.Repost @janyonce -  นี่ก็หยุดไม่ได้เช่นกัน 😆สาหร่ายอบกรอบสอดไส้งาขาวและอัลมอนด์ @calissnack หอม กรอบ ไร้ผงชูรส กรุบมันไปอีกด้วยงาขาวและอัลมอนด์ที่สอดไส้ระหว่างแผ่น .. 6 แผ่นก็ประมาณ 50 kcal. แต่นี่ไม่สามารถจบที่ 6 แผ่นได้ ล่อเกือบหมดห่อ 🤣 แบรนด์นี้เพลินทั้งอัลมอนด์ทั้งสาหร่ายเลยอะ จงไปโดนนนมีวางขายที่ไหนบ้าง ตามไปดูในเพจแบรนด์เลยขอบคุณ @calissnack มากนะคะ ที่ส่งขนมดีๆ เฮลตี้และอร่อยมาให้ชิม นี่ชอบจริงอะไรจริง ไม่ได้อวย 🙏😘💕.สั่งซื้อสินค้าได้ที่ .🏠 ร้าน greenbom healthy.(ตลาดเอซี-สายไหม)🍛อาหารคลีน ขนมเบเกอรี่โฮมเมด น้ำเพื่อสุขภาพ📌ตั้งอยู่โครงการเอซีพลาซ่า (ในตลาดเอซี-สายไหมข้างร้านแว่นท้อปเจริญ)📱0833286600☎️021024436🚓 มีบริการจัดส่ง📲 line : @greenbom01 (มี@ ข้างหน้านะคะ). #seaweed #seaweedcrisps #almonds #sesame #seaweedsnack #healthy #snack #healthysnack #glutenfree #cholesterolfree #notransfat #nomsg - #regrann,13,#seaweed #seaweedcrisps #almonds #sesame #seaweedsnack #healthy #snack #healthysnack #glutenfree #cholesterolfree #notransfat #nomsg #regrann,greenbom healthy 3Repostjanyonce calissnack650 kcal 6calissnack greenbom healthy 0833286600021024436linegreenbom01seaweedseaweedcrispsalmondssesameseaweedsnackhealthysnackhealthysnackglutenfreecholesterolfreenotransfatnomsgregrann,13
530,2020-02-25T13:20:44.000Z,nic_the_vegan,Snacks from @hollandandbarrett - finally managed to try the new @doisyanddam chocolate. Really enjoyed these @abakusfoods seaweed crisps as well. My favourite is the salt and vinegar. The @bionaorganic  pomegranate sweets and @gatoandco biscuits were a gift from a friend which was much appreciated 💕,39,,Snacks fromhollandandbarrett finally managed to try the newdoisyanddam chocolateReally enjoyed theseabakusfoods seaweed crisps as wellMy favourite is the salt and vinegarThebionaorganicpomegranate sweets andgatoandco biscuits were a gift from a friend which was much appreciated,39
531,2020-02-25T13:20:44.000Z,nic_the_vegan,#vegan #vegantreats #hollandandbarrett #bionaorganic #abakusfoods #gato #doisyanddam #chocolate #snacks #work #worksnacks #vegansnacks #seaweed #seaweedcrisps #biscuits #sweets #pomegranate #veganuk #ukvegan #veganlondon #londonvegan #govegan #bevegan,24주답글 달기,#vegan #vegantreats #hollandandbarrett #bionaorganic #abakusfoods #gato #doisyanddam #chocolate #snacks #work #worksnacks #vegansnacks #seaweed #seaweedcrisps #biscuits #sweets #pomegranate #veganuk #ukvegan #veganlondon #londonvegan #govegan #bevegan,veganvegantreatshollandandbarrettbionaorganicabakusfoodsgatodoisyanddamchocolatesnacksworkworksnacksvegansnacksseaweedseaweedcrispsbiscuitssweetspomegranateveganukukveganveganlondonlondonvegangoveganbevegan,0
532,2020-02-25T13:20:44.000Z,abakusfoods,Delicious snacks 😍 thanks so much for trying out seaweed crisps 👍,24주좋아요 1개답글 달기,,Delicious snacks thanks so much for trying out seaweed crisps, 1
533,2020-02-25T13:20:44.000Z,gatoandco,"What a lovely friend you have 😜, hope you enjoy 😘💜",24주좋아요 2개답글 달기,,What a lovely friend you havehope you enjoy, 2
534,2020-02-25T13:20:44.000Z,doughlicious_dough,have you tried our cookies?,23주답글 달기,,have you tried our cookies,0
535,2016-04-26T08:00:36.000Z,chicmeal,😘 กำลังทยอยแพ็คส่งร้านค่ะ ไซส์นี้ ถุงละ 35 บาท 💝 3 ถุง @ 100 บาทค่าสนใจสั่งได้เลยนะคะ🔸LINE : chicspace🔹 www.facebook.com/chicmealofficial#chicmeal #ครองแครง #ครองแครงกรอบ #caramelizedcrisps #cheesycrisps #seaweedcrisps #spicycrisps #thaidessert #dessert #yummy #instagood #instafood #delicious #homemade #photooftheday #foodstagram #foodphotography #foodpicoftheday #wongnai,15,#caramelizedcrisps #cheesycrisps #seaweedcrisps #spicycrisps #thaidessert #dessert #yummy #instagood #instafood #delicious #homemade #photooftheday #foodstagram #foodphotography #foodpicoftheday #wongnai,35 3 100LINE chicspacewww facebook com chicmealofficial chicmealcaramelizedcrispscheesycrispsseaweedcrispsspicycrispsthaidessertdessertyummyinstagoodinstafooddelicioushomemadephotoofthedayfoodstagramfoodphotographyfoodpicofthedaywongnai,15
536,2016-04-26T08:00:36.000Z,fatkidcakecompany,Amazing!,224주답글 달기,,Amazing,0
537,2016-04-26T08:00:36.000Z,oceanbludesigns,Great photos! <3 I'm feeling inspired!,224주답글 달기,,Great photos 3 I m feeling inspired,0
538,2016-04-26T08:00:36.000Z,happyfoodmn,😀,223주답글 달기,,,0
539,2015-10-14T11:20:08.000Z,gee84vr,Alghe #alghe #seaweedcrisps #food #koreanfood #instafood #korea #republicadicorea #expo2015 #expo #viaggi #visite #instatrip #plenning #fiere #padiglioniexpo #padiglioniexpo2015 #italia #milano #milanoexpo #instaexpo2015 #instaexpo #october2015 #autumn,7,#alghe #seaweedcrisps #food #koreanfood #instafood #korea #republicadicorea #expo2015 #expo #viaggi #visite #instatrip #plenning #fiere #padiglioniexpo #padiglioniexpo2015 #italia #milano #milanoexpo #instaexpo2015 #instaexpo #october2015 #autumn,Alghealgheseaweedcrispsfoodkoreanfoodinstafoodkorearepublicadicoreaexpo2015expoviaggivisiteinstatripplenningfierepadiglioniexpopadiglioniexpo2015italiamilanomilanoexpoinstaexpo2015instaexpooctober2015autumn,7
540,2017-03-23T22:29:58.000Z,tullygirl75,More yummy 😋 goodness!!! #iwantmorenow #yummy😋 #snackfever #koreansnacks #yummygoodness #seaweedcrisps #bananachips,5,#iwantmorenow #yummy #snackfever #koreansnacks #yummygoodness #seaweedcrisps #bananachips,More yummy goodness iwantmorenowyummy snackfeverkoreansnacksyummygoodnessseaweedcrispsbananachips,5
541,2019-07-30T19:51:49.000Z,seamanchips,"When we’re hitting September, then  the products has been available one year.There Is a lot of people to thanks for the huge success. Olli and Nik is two of them 🙏🏽We will be available In many new shops, more info about that soon.The fall is bringing lots of cookshows and exhibitions.We’re ready for the next steps ⚓️#seamanchips #seamanToTheWorld#seamanseaweedchips #noplasticintheoceans #hjemhavn #plasticchange #superfood #healthysnacks #trangtiltang #seaweedcrisps#denmark #Grenaa",67,#seamanToTheWorldseamanseaweedchips #noplasticintheoceans #hjemhavn #plasticchange #superfood #healthysnacks #trangtiltang #seaweedcrispsdenmark #Grenaa,When we re hitting Septemberthenthe products has been available one year There Is a lot of people to thanks for the huge successOlli and Nik is two of them We will be available In many new shopsmore info about that soon The fall is bringing lots of cookshows and exhibitions We re ready for the next stepsseamanchipsseamanToTheWorld seamanseaweedchipsnoplasticintheoceanshjemhavnplasticchangesuperfoodhealthysnackstrangtiltangseaweedcrisps denmarkGrenaa,67
542,2016-09-27T09:17:24.000Z,kulau,"Our brand-new organic seaweed crisps - soon available online: kulau.deUnsere neue Bio-Algen-Chips, sehr bald im Onlineshop: kulau.deBis dahin: hier die Geschichte wie wir auf die Idee kamen: kulau.de/blog/die-kurze#KULAU #bio #seaveggies #organic #bioalgen #algen #meeresalgen #seaweed #organicseaweed #trockenalgen #vegan #meeresgemüse #algues #healthy #healthyfood #veganfood #wakame #biowakame #seaweedflakes #sealettuceflakes #meeressalatflocken #algenflocken #algenchips #seaweedcrisps #crisps #organiccrisps #biochips #bioalgenchips #biosnack #organicseaweedcrisps",40,#bio #seaveggies #organic #bioalgen #algen #meeresalgen #seaweed #organicseaweed #trockenalgen #vegan #meeresgemse #algues #healthy #healthyfood #veganfood #wakame #biowakame #seaweedflakes #sealettuceflakes #meeressalatflocken #algenflocken #algenchips #seaweedcrisps #crisps #organiccrisps #biochips #bioalgenchips #biosnack #organicseaweedcrisps,Our brand new organic seaweed crisps soon available onlinekulau deUnsere neue Bio Algen Chipssehr bald im Onlineshopkulau deBis dahinhier die Geschichte wie wir auf die Idee kamenkulau de blog die kurze KULAUbioseaveggiesorganicbioalgenalgenmeeresalgenseaweedorganicseaweedtrockenalgenveganmeeresgem sealgueshealthyhealthyfoodveganfoodwakamebiowakameseaweedflakessealettuceflakesmeeressalatflockenalgenflockenalgenchipsseaweedcrispscrispsorganiccrispsbiochipsbioalgenchipsbiosnackorganicseaweedcrisps,40
543,2020-04-18T15:20:27.000Z,thefoodcurator,Yes seaweed flavour crisps are a thing...not so delicious 😎.........#nori #noricrisps #seaweed #seaweedcrisps #wierdcrisps #strangeflavors #crisps #potatochips #food #foodbloggers #foodadventures #instafood #foodism #instapic #nofilter #oddflavours #worldfood #foodblogger #foodlovers,2,#noricrisps #seaweed #seaweedcrisps #wierdcrisps #strangeflavors #crisps #potatochips #food #foodbloggers #foodadventures #instafood #foodism #instapic #nofilter #oddflavours #worldfood #foodblogger #foodlovers,Yes seaweed flavour crisps are a thing not so deliciousnorinoricrispsseaweedseaweedcrispswierdcrispsstrangeflavorscrispspotatochipsfoodfoodbloggersfoodadventuresinstafoodfoodisminstapicnofilteroddflavoursworldfoodfoodbloggerfoodlovers,2
544,2020-04-18T15:20:27.000Z,julia5301970,Hahaha,16주답글 달기,,Hahaha,0
545,2017-10-25T06:03:50.000Z,misacharin,お友達ママがくれた韓国のお菓子？おつまみ？色んな味があるみたいで、私のは甘塩っぱいやつ。めっちゃうま～☺️ #seaweedcrisps#韓国#びびご#韓国語分からない#お菓子#おつまみ#美味しい#止まらない,10,#seaweedcrisps,seaweedcrisps,10
546,2017-10-25T06:03:50.000Z,pi214made,うまかったな💚余裕でもうなくなった🤣🤣🤣,146주좋아요 1개답글 달기,,, 1
547,2016-12-07T15:29:19.000Z,fionabetsyfaumuina,Exhibition picnic #steamedbuns #saladinabag #pocky #seaweedcrisps @mary_ashcroft @kathryn.round and Ying and Lisa,26,#steamedbuns #saladinabag #pocky #seaweedcrisps,Exhibition picnicsteamedbunssaladinabagpockyseaweedcrispsmary ashcroftkathryn round and Ying and Lisa,26
548,2019-12-15T14:00:14.000Z,tolkienite90,Been enjoying these very delicious seaweed crisps!Do you like any unusual foods?#seaweed #seaweedcrisps #delicious #yummyseaweed #crisps #lonelygod #bulbasaur #bulbasaurislife #plush #plushbulbasaur #plushies #bulbasaurplush #beststarter #nintendo #nintendolife #nintendofan #mobilegames #plushiesofinstagram #picoftheday #unusualfood #weirdfood,20,#seaweedcrisps #delicious #yummyseaweed #crisps #lonelygod #bulbasaur #bulbasaurislife #plush #plushbulbasaur #plushies #bulbasaurplush #beststarter #nintendo #nintendolife #nintendofan #mobilegames #plushiesofinstagram #picoftheday #unusualfood #weirdfood,Been enjoying these very delicious seaweed crisps Do you like any unusual foodsseaweedseaweedcrispsdeliciousyummyseaweedcrispslonelygodbulbasaurbulbasaurislifeplushplushbulbasaurplushiesbulbasaurplushbeststarternintendonintendolifenintendofanmobilegamesplushiesofinstagrampicofthedayunusualfoodweirdfood,20
549,2019-12-15T14:00:14.000Z,happybulbasaur,"I just tried them for the first time a week ago (a friend brought me some from the Pokémon Center 😍), they are AWESOME 💚",34주답글 달기,,I just tried them for the first time a week agoa friend brought me some from the Pok mon Center they are AWESOME,0
550,2018-01-30T17:51:18.000Z,lyriqlashay,My new snack and food life....#bombdotcom #seaweedcrisps #airpopped #popcorn #coconutchips #goldenraisins,32,#seaweedcrisps #airpopped #popcorn #coconutchips #goldenraisins,My new snack and food life bombdotcomseaweedcrispsairpoppedpopcorncoconutchipsgoldenraisins,32
551,2018-01-30T17:51:18.000Z,lauramichelle54,Need to try that,132주좋아요 1개답글 달기,,Need to try that, 1
552,2018-01-30T17:51:18.000Z,latriece,OMG 😻😻😻,132주좋아요 1개답글 달기,,OMG, 1
553,2018-01-30T17:51:18.000Z,latriece,My two favorite snacks 😳,132주답글 달기,,My two favorite snacks,0
554,2018-01-30T17:51:18.000Z,mccordella,Where you get this 😆,132주답글 달기,,Where you get this,0
555,2018-01-30T17:51:18.000Z,real_king_reco,I love all these ingredients separately. Genius to put them all together! Mind blown 😂,132주답글 달기,,I love all these ingredients separatelyGenius to put them all togetherMind blown,0
556,2018-01-30T17:51:18.000Z,beautiful_vuco,오늘도 멋진하루보내요~~^^♡,132주답글 달기,,,0
557,2017-06-08T14:32:45.000Z,vablonsky,"Seaweed crisps to start - snappy, fun. ""Let's go."" #atoboy #koreanfood #modernkoreanfood #casualfinedining #prixfixemenu #banchan #smallplates #familystylecuisine #seaweed #seaweedcrisps #crispy #nomad #newyork #newyorkcity #ny #nyc",32,#atoboy #koreanfood #modernkoreanfood #casualfinedining #prixfixemenu #banchan #smallplates #familystylecuisine #seaweed #seaweedcrisps #crispy #nomad #newyork #newyorkcity #ny #nyc,Seaweed crisps to start snappyfun Let s goatoboykoreanfoodmodernkoreanfoodcasualfinediningprixfixemenubanchansmallplatesfamilystylecuisineseaweedseaweedcrispscrispynomadnewyorknewyorkcitynynyc,32
